transaction_id,customer_id,transaction_date,transaction_type,amount,channel,merchant_category
T000471_032,C000471,2026-08-05,Credit,133.79,Mobile App,Shopping
T000471_033,C000471,2026-06-10,Debit,73.75,Internet Banking,Bills
T000471_034,C000471,2026-08-01,Debit,139.16,POS,Transfer
T000471_035,C000471,2026-08-07,Debit,213.24,Branch,Transfer
T000471_036,C000471,2026-08-14,Debit,259.58,POS,Other
T000471_037,C000471,2026-07-22,Credit,168.01,Branch,Cash
T000471_038,C000471,2026-08-07,Debit,250.73,Internet Banking,Other
T000471_039,C000471,2026-08-15,Debit,241.14,Mobile App,Other
T000471_040,C000471,2026-07-27,Credit,390.6,Mobile App,Bills
T000471_041,C000471,2026-08-06,Debit,148.11,Internet Banking,Travel
T000471_042,C000471,2026-07-19,Debit,199.12,POS,Cash
T000471_043,C000471,2026-06-16,Debit,160.34,Mobile App,Shopping
T000471_044,C000471,2026-08-13,Debit,204.18,Internet Banking,Bills
T000471_045,C000471,2026-07-18,Credit,107.71,ATM,Travel
T000471_046,C000471,2026-06-09,Credit,158.62,POS,Investment
T000471_047,C000471,2026-08-10,Credit,174.62,Mobile App,Other
T000471_048,C000471,2026-07-16,Credit,78.63,POS,Food
T000471_049,C000471,2026-06-19,Credit,180.13,Mobile App,Cash
T000471_050,C000471,2026-05-26,Debit,63.57,Mobile App,Other
T000471_051,C000471,2026-07-27,Debit,127.78,ATM,Other
T000471_052,C000471,2026-07-25,Debit,674.13,Mobile App,Bills
T000471_053,C000471,2026-08-05,Debit,123.92,ATM,Travel
T000471_054,C000471,2026-08-02,Debit,176.87,ATM,Other
T000471_055,C000471,2026-07-23,Debit,312.01,ATM,Bills
T000471_056,C000471,2026-08-16,Debit,460.09,Mobile App,Bills
T000471_057,C000471,2026-06-25,Debit,200.89,Internet Banking,Food
T000471_058,C000471,2026-08-11,Credit,117.2,Mobile App,Food
T000471_059,C000471,2026-08-09,Debit,136.87,Mobile App,Bills
T000471_060,C000471,2026-07-20,Debit,152.4,POS,Transfer
T000471_061,C000471,2026-07-28,Debit,124.85,Internet Banking,Transfer
T000471_062,C000471,2026-07-31,Debit,144.11,Mobile App,Shopping
T000471_063,C000471,2026-07-12,Debit,152.72,Mobile App,Travel
T000471_064,C000471,2026-08-08,Debit,158.13,Mobile App,Bills
T000471_065,C000471,2026-08-07,Debit,218.35,Branch,Food
T000471_066,C000471,2026-05-27,Credit,153.16,Mobile App,Transfer
T000471_067,C000471,2026-07-29,Debit,155.56,Mobile App,Investment
T000471_068,C000471,2026-08-04,Debit,355.96,Mobile App,Food
T000471_069,C000471,2026-07-15,Debit,84.78,Mobile App,Investment
T000471_070,C000471,2026-07-18,Debit,211.51,Mobile App,Shopping
T000471_071,C000471,2026-07-24,Credit,291.8,POS,Food
T000471_072,C000471,2026-08-05,Debit,122.9,Mobile App,Bills
T000472_001,C000472,2026-07-18,Debit,40.0,ATM,Travel
T000472_002,C000472,2026-07-18,Debit,40.0,Branch,Food
T000472_003,C000472,2026-07-27,Credit,40.0,Branch,Travel
T000472_004,C000472,2026-08-19,Debit,81.62,Internet Banking,Other
T000472_005,C000472,2026-07-23,Credit,86.63,Mobile App,Investment
T000472_006,C000472,2026-07-25,Credit,51.98,POS,Food
T000472_007,C000472,2026-08-12,Credit,104.61,Internet Banking,Transfer
T000472_008,C000472,2026-08-04,Credit,62.57,Branch,Cash
T000472_009,C000472,2026-06-17,Debit,40.0,ATM,Transfer
T000472_010,C000472,2026-07-31,Debit,73.88,Mobile App,Bills
T000472_011,C000472,2026-08-15,Debit,112.05,POS,Shopping
T000472_012,C000472,2026-07-30,Debit,66.55,Internet Banking,Investment
T000472_013,C000472,2026-08-15,Credit,56.41,Branch,Travel
T000472_014,C000472,2026-07-18,Debit,40.95,Branch,Investment
T000472_015,C000472,2026-08-16,Debit,128.36,Internet Banking,Other
T000472_016,C000472,2026-07-10,Debit,53.43,ATM,Investment
T000472_017,C000472,2026-08-19,Debit,114.75,ATM,Bills
T000472_018,C000472,2026-08-20,Debit,71.53,Mobile App,Cash
T000472_019,C000472,2026-08-14,Debit,70.78,Mobile App,Investment
T000472_020,C000472,2026-08-19,Credit,64.62,Mobile App,Travel
T000472_021,C000472,2026-08-15,Credit,57.93,Branch,Transfer
T000472_022,C000472,2026-07-28,Credit,48.74,Mobile App,Cash
T000472_023,C000472,2026-06-09,Debit,40.0,Mobile App,Shopping
T000472_024,C000472,2026-08-10,Debit,66.98,Mobile App,Bills
T000472_025,C000472,2026-07-08,Debit,70.39,Branch,Travel
T000472_026,C000472,2026-08-06,Debit,40.0,POS,Food
T000472_027,C000472,2026-08-19,Debit,96.55,POS,Other
T000472_028,C000472,2026-05-11,Debit,63.87,Internet Banking,Bills
T000472_029,C000472,2026-08-18,Credit,157.41,POS,Shopping
T000472_030,C000472,2026-08-05,Credit,55.6,Internet Banking,Shopping
T000472_031,C000472,2026-07-03,Debit,40.0,Internet Banking,Investment
T000472_032,C000472,2026-07-28,Credit,94.92,Internet Banking,Other
T000472_033,C000472,2026-05-19,Debit,51.03,Mobile App,Shopping
T000472_034,C000472,2026-08-17,Credit,165.69,Mobile App,Shopping
T000472_035,C000472,2026-08-17,Debit,78.33,Branch,Bills
T000472_036,C000472,2026-08-07,Debit,40.28,Mobile App,Cash
T000472_037,C000472,2026-08-07,Debit,98.37,Mobile App,Cash
T000472_038,C000472,2026-08-07,Debit,40.0,Branch,Other
T000472_039,C000472,2026-07-23,Debit,40.0,ATM,Other
T000472_040,C000472,2026-08-18,Debit,44.35,ATM,Investment
T000472_041,C000472,2026-08-08,Credit,49.58,Branch,Other
T000472_042,C000472,2026-08-01,Credit,95.35,Branch,Food
T000473_001,C000473,2026-08-05,Credit,101.59,Internet Banking,Cash
T000473_002,C000473,2026-08-11,Debit,54.79,Internet Banking,Food
T000473_003,C000473,2026-04-30,Debit,86.58,Branch,Transfer
T000473_004,C000473,2026-07-11,Credit,131.49,ATM,Travel
T000473_005,C000473,2026-08-24,Debit,40.0,Internet Banking,Travel
T000473_006,C000473,2026-08-07,Credit,89.59,POS,Transfer
T000473_007,C000473,2026-06-07,Debit,84.96,Mobile App,Transfer
T000473_008,C000473,2026-05-19,Credit,40.0,Mobile App,Investment
T000473_009,C000473,2026-08-18,Debit,166.06,POS,Shopping
T000473_010,C000473,2026-07-27,Debit,73.1,Internet Banking,Food
T000473_011,C000473,2026-08-12,Credit,98.25,Branch,Shopping
T000473_012,C000473,2026-07-19,Debit,180.83,Mobile App,Food
T000473_013,C000473,2026-08-18,Debit,76.1,ATM,Food
T000473_014,C000473,2026-08-07,Debit,234.94,Mobile App,Investment
T000473_015,C000473,2026-07-29,Debit,78.71,Mobile App,Transfer
T000473_016,C000473,2026-07-30,Credit,40.76,ATM,Food
T000473_017,C000473,2026-08-14,Debit,77.95,POS,Other
T000473_018,C000473,2026-06-10,Debit,67.26,Branch,Transfer
T000473_019,C000473,2026-06-29,Credit,97.22,Internet Banking,Travel
T000473_020,C000473,2026-07-31,Debit,68.07,Branch,Cash
T000473_021,C000473,2026-07-12,Debit,69.53,Mobile App,Bills
T000473_022,C000473,2026-08-10,Credit,114.66,ATM,Transfer
T000473_023,C000473,2026-08-16,Debit,130.8,Mobile App,Travel
T000473_024,C000473,2026-05-12,Debit,74.06,Mobile App,Investment
T000473_025,C000473,2026-08-17,Debit,90.89,Branch,Travel
T000473_026,C000473,2026-08-13,Credit,40.0,Branch,Bills
T000473_027,C000473,2026-06-06,Debit,71.48,Internet Banking,Transfer
T000473_028,C000473,2026-08-11,Debit,68.43,Branch,Investment
T000473_029,C000473,2026-08-07,Credit,87.02,ATM,Cash
T000473_030,C000473,2026-07-14,Debit,72.89,Branch,Bills
T000473_031,C000473,2026-08-08,Debit,93.42,ATM,Food
T000473_032,C000473,2026-04-22,Debit,85.27,POS,Cash
T000473_033,C000473,2026-08-25,Debit,73.23,Internet Banking,Other
T000473_034,C000473,2026-06-09,Debit,79.8,Mobile App,Transfer
T000473_035,C000473,2026-08-23,Credit,169.05,Branch,Investment
T000473_036,C000473,2026-08-02,Credit,90.53,Mobile App,Bills
T000473_037,C000473,2026-07-26,Debit,144.97,Branch,Cash
T000473_038,C000473,2026-07-18,Debit,97.49,Branch,Travel
T000473_039,C000473,2026-07-09,Credit,89.34,Mobile App,Shopping
T000473_040,C000473,2026-08-04,Credit,57.74,Internet Banking,Bills
T000473_041,C000473,2026-08-15,Debit,76.25,Branch,Shopping
T000473_042,C000473,2026-08-06,Debit,70.63,Internet Banking,Travel
T000473_043,C000473,2026-06-17,Credit,54.78,Mobile App,Shopping
T000474_001,C000474,2026-05-01,Credit,65.05,Mobile App,Travel
T000474_002,C000474,2026-04-05,Credit,96.44,Internet Banking,Bills
T000474_003,C000474,2026-08-19,Debit,68.29,Mobile App,Travel
T000474_004,C000474,2026-08-27,Debit,75.49,Branch,Travel
T000474_005,C000474,2026-08-26,Debit,80.49,ATM,Other
T000474_006,C000474,2026-04-28,Credit,91.76,Mobile App,Shopping
T000474_007,C000474,2026-08-28,Credit,69.78,Mobile App,Travel
T000474_008,C000474,2026-08-26,Credit,98.68,Branch,Transfer
T000474_009,C000474,2026-08-24,Debit,217.82,Mobile App,Other
T000474_010,C000474,2026-08-06,Debit,252.01,Mobile App,Shopping
T000474_011,C000474,2026-08-20,Debit,102.55,Mobile App,Bills
T000474_012,C000474,2026-07-20,Debit,253.11,Internet Banking,Investment
T000474_013,C000474,2026-08-27,Debit,124.51,Mobile App,Investment
T000474_014,C000474,2026-08-25,Debit,100.34,Internet Banking,Other
T000474_015,C000474,2026-06-04,Debit,96.7,POS,Cash
T000474_016,C000474,2026-08-06,Debit,157.21,Mobile App,Investment
T000474_017,C000474,2026-08-24,Debit,96.54,Mobile App,Bills
T000474_018,C000474,2026-08-28,Debit,84.12,Branch,Transfer
T000474_019,C000474,2026-07-26,Debit,155.94,Mobile App,Shopping
T000474_020,C000474,2026-07-31,Debit,229.26,Mobile App,Shopping
T000474_021,C000474,2026-08-05,Debit,75.76,Internet Banking,Investment
T000474_022,C000474,2026-05-22,Credit,115.06,Internet Banking,Other
T000474_023,C000474,2026-08-04,Credit,100.26,POS,Travel
T000474_024,C000474,2026-08-21,Debit,159.81,Internet Banking,Bills
T000474_025,C000474,2026-08-24,Debit,181.29,Internet Banking,Travel
T000474_026,C000474,2026-07-27,Debit,131.95,Mobile App,Transfer
T000474_027,C000474,2026-08-25,Debit,79.33,Mobile App,Investment
T000474_028,C000474,2026-07-05,Debit,91.46,Internet Banking,Travel
T000474_029,C000474,2026-07-11,Debit,72.13,ATM,Investment
T000474_030,C000474,2026-08-21,Credit,80.4,Branch,Food
T000474_031,C000474,2026-08-16,Debit,179.8,Mobile App,Bills
T000474_032,C000474,2026-08-26,Credit,104.96,Branch,Cash
T000474_033,C000474,2026-07-17,Debit,95.17,Mobile App,Shopping
T000474_034,C000474,2026-08-24,Debit,61.77,Internet Banking,Investment
T000474_035,C000474,2026-08-20,Debit,40.0,Branch,Bills
T000474_036,C000474,2026-08-22,Credit,86.28,ATM,Cash
T000474_037,C000474,2026-08-12,Debit,40.0,Mobile App,Other
T000474_038,C000474,2026-08-19,Debit,126.4,ATM,Other
T000474_039,C000474,2026-08-21,Debit,85.72,Mobile App,Food
T000474_040,C000474,2026-07-28,Debit,62.99,Internet Banking,Transfer
T000474_041,C000474,2026-08-21,Debit,127.05,Mobile App,Bills
T000474_042,C000474,2026-06-02,Credit,119.92,Mobile App,Investment
T000474_043,C000474,2026-04-02,Debit,129.98,ATM,Investment
T000474_044,C000474,2026-07-13,Credit,40.0,Mobile App,Bills
T000474_045,C000474,2026-04-08,Debit,58.61,POS,Investment
T000474_046,C000474,2026-07-26,Credit,106.78,Mobile App,Transfer
T000474_047,C000474,2026-08-01,Debit,98.94,Mobile App,Shopping
T000474_048,C000474,2026-07-18,Credit,158.53,Mobile App,Travel
T000474_049,C000474,2026-08-06,Credit,152.93,Internet Banking,Transfer
T000474_050,C000474,2026-08-05,Debit,60.09,Branch,Food
T000474_051,C000474,2026-07-12,Debit,140.65,Mobile App,Investment
T000474_052,C000474,2026-08-14,Debit,168.65,ATM,Bills
T000474_053,C000474,2026-08-03,Debit,48.03,Internet Banking,Cash
T000474_054,C000474,2026-07-30,Debit,98.36,Mobile App,Food
T000474_055,C000474,2026-04-01,Debit,133.64,Mobile App,Transfer
T000475_001,C000475,2026-06-29,Debit,120.27,Internet Banking,Transfer
T000475_002,C000475,2026-08-05,Debit,47.51,Mobile App,Cash
T000475_003,C000475,2026-08-22,Credit,103.33,Mobile App,Investment
T000475_004,C000475,2026-08-06,Credit,168.63,Mobile App,Bills
T000475_005,C000475,2026-08-01,Debit,103.02,Mobile App,Travel
T000475_006,C000475,2026-08-07,Debit,234.04,ATM,Bills
T000475_007,C000475,2026-08-02,Credit,137.35,Mobile App,Other
T000475_008,C000475,2026-08-11,Debit,90.24,Internet Banking,Food
T000475_009,C000475,2026-08-20,Debit,118.93,Mobile App,Other
T000475_010,C000475,2026-05-18,Debit,91.5,Internet Banking,Shopping
T000475_011,C000475,2026-08-08,Credit,79.55,Mobile App,Cash
T000475_012,C000475,2026-08-19,Credit,83.72,Internet Banking,Transfer
T000475_013,C000475,2026-07-29,Debit,59.98,Branch,Shopping
T000475_014,C000475,2026-07-02,Debit,76.0,Mobile App,Other
T000475_015,C000475,2026-06-06,Debit,78.18,POS,Bills
T000475_016,C000475,2026-07-14,Debit,88.11,Internet Banking,Investment
T000475_017,C000475,2026-07-19,Debit,123.23,Internet Banking,Other
T000475_018,C000475,2026-07-28,Debit,48.0,ATM,Shopping
T000475_019,C000475,2026-08-18,Debit,70.86,Internet Banking,Other
T000475_020,C000475,2026-08-19,Debit,41.25,ATM,Bills
T000475_021,C000475,2026-08-15,Credit,55.32,POS,Transfer
T000475_022,C000475,2026-05-25,Credit,124.05,Internet Banking,Transfer
T000475_023,C000475,2026-07-07,Debit,63.47,Mobile App,Food
T000475_024,C000475,2026-08-19,Debit,81.21,Branch,Food
T000475_025,C000475,2026-08-07,Debit,55.21,Mobile App,Investment
T000475_026,C000475,2026-06-29,Debit,80.62,Mobile App,Cash
T000475_027,C000475,2026-08-16,Debit,124.21,Branch,Cash
T000475_028,C000475,2026-06-14,Debit,137.09,Mobile App,Shopping
T000475_029,C000475,2026-08-19,Debit,88.67,Mobile App,Investment
T000475_030,C000475,2026-08-22,Debit,100.7,Mobile App,Shopping
T000475_031,C000475,2026-06-22,Debit,63.54,Mobile App,Food
T000475_032,C000475,2026-06-04,Debit,97.58,Mobile App,Investment
T000475_033,C000475,2026-07-26,Debit,69.52,POS,Shopping
T000475_034,C000475,2026-07-25,Debit,60.07,Branch,Investment
T000475_035,C000475,2026-08-13,Credit,85.34,POS,Shopping
T000475_036,C000475,2026-08-10,Debit,112.82,Mobile App,Travel
T000475_037,C000475,2026-08-09,Debit,174.39,Mobile App,Bills
T000475_038,C000475,2026-07-25,Debit,172.76,ATM,Transfer
T000475_039,C000475,2026-08-22,Credit,92.48,POS,Travel
T000475_040,C000475,2026-08-23,Debit,74.69,POS,Investment
T000475_041,C000475,2026-08-24,Debit,136.13,Mobile App,Travel
T000475_042,C000475,2026-06-10,Debit,40.0,Mobile App,Shopping
T000475_043,C000475,2026-08-23,Credit,85.88,Mobile App,Cash
T000475_044,C000475,2026-08-21,Debit,48.09,ATM,Cash
T000475_045,C000475,2026-08-20,Debit,91.38,Internet Banking,Investment
T000475_046,C000475,2026-08-11,Debit,67.8,Branch,Travel
T000475_047,C000475,2026-08-13,Debit,58.47,Branch,Transfer
T000475_048,C000475,2026-08-19,Debit,95.05,Mobile App,Food
T000475_049,C000475,2026-08-21,Credit,189.85,Mobile App,Transfer
T000475_050,C000475,2026-08-19,Debit,108.99,Branch,Food
T000475_051,C000475,2026-07-10,Debit,50.47,Internet Banking,Cash
T000475_052,C000475,2026-07-05,Debit,135.29,Mobile App,Bills
T000475_053,C000475,2026-07-09,Debit,119.32,Branch,Investment
T000475_054,C000475,2026-08-22,Debit,79.99,Branch,Transfer
T000475_055,C000475,2026-08-17,Debit,97.47,Internet Banking,Bills
T000475_056,C000475,2026-08-10,Debit,60.69,Mobile App,Transfer
T000476_001,C000476,2026-07-10,Debit,120.47,Internet Banking,Cash
T000476_002,C000476,2026-07-13,Debit,74.6,Branch,Other
T000476_003,C000476,2026-05-19,Credit,51.41,Internet Banking,Cash
T000476_004,C000476,2026-07-26,Debit,40.0,Mobile App,Transfer
T000476_005,C000476,2026-07-10,Debit,47.06,Internet Banking,Investment
T000476_006,C000476,2026-07-27,Debit,60.66,Branch,Transfer
T000476_007,C000476,2026-07-20,Credit,57.61,Mobile App,Transfer
T000476_008,C000476,2026-07-22,Debit,40.0,ATM,Transfer
T000476_009,C000476,2026-07-18,Debit,104.3,ATM,Investment
T000476_010,C000476,2026-06-19,Credit,95.63,Branch,Bills
T000476_011,C000476,2026-06-18,Credit,91.27,Branch,Shopping
T000476_012,C000476,2026-05-31,Credit,114.83,ATM,Investment
T000476_013,C000476,2026-08-09,Credit,126.13,POS,Bills
T000476_014,C000476,2026-07-25,Credit,101.17,Mobile App,Investment
T000476_015,C000476,2026-08-03,Credit,49.73,ATM,Travel
T000476_016,C000476,2026-08-02,Debit,203.69,Mobile App,Investment
T000476_017,C000476,2026-08-05,Debit,123.37,Branch,Cash
T000476_018,C000476,2026-08-01,Credit,42.25,Mobile App,Other
T000476_019,C000476,2026-05-26,Debit,40.0,Branch,Transfer
T000476_020,C000476,2026-08-04,Debit,93.63,Internet Banking,Transfer
T000476_021,C000476,2026-07-01,Debit,104.76,Mobile App,Other
T000476_022,C000476,2026-05-30,Debit,59.12,Branch,Food
T000476_023,C000476,2026-08-05,Debit,61.18,Mobile App,Cash
T000476_024,C000476,2026-08-06,Credit,127.03,Internet Banking,Transfer
T000476_025,C000476,2026-07-18,Debit,64.43,Internet Banking,Cash
T000476_026,C000476,2026-08-05,Credit,110.97,POS,Transfer
T000476_027,C000476,2026-07-20,Debit,76.79,Internet Banking,Bills
T000476_028,C000476,2026-08-03,Credit,209.23,Internet Banking,Cash
T000476_029,C000476,2026-07-20,Credit,60.11,POS,Transfer
T000476_030,C000476,2026-07-14,Credit,148.04,Mobile App,Shopping
T000476_031,C000476,2026-07-15,Debit,45.55,Branch,Travel
T000476_032,C000476,2026-03-23,Credit,86.6,Internet Banking,Transfer
T000476_033,C000476,2026-06-22,Credit,43.44,Internet Banking,Food
T000476_034,C000476,2026-08-04,Debit,46.51,Mobile App,Investment
T000476_035,C000476,2026-07-28,Credit,167.66,Internet Banking,Cash
T000476_036,C000476,2026-05-28,Debit,94.97,ATM,Bills
T000476_037,C000476,2026-08-07,Credit,94.55,POS,Bills
T000476_038,C000476,2026-07-21,Credit,40.0,Internet Banking,Other
T000476_039,C000476,2026-07-01,Credit,56.55,Branch,Other
T000476_040,C000476,2026-07-30,Credit,56.89,ATM,Cash
T000477_001,C000477,2026-08-23,Debit,42.6,POS,Travel
T000477_002,C000477,2026-08-05,Credit,58.67,ATM,Investment
T000477_003,C000477,2026-07-01,Debit,45.47,Mobile App,Other
T000477_004,C000477,2026-08-03,Debit,58.88,Internet Banking,Cash
T000477_005,C000477,2026-06-15,Debit,44.31,Branch,Food
T000477_006,C000477,2026-08-13,Debit,52.63,Mobile App,Travel
T000477_007,C000477,2026-08-26,Debit,40.0,ATM,Other
T000477_008,C000477,2026-08-14,Debit,40.0,POS,Shopping
T000477_009,C000477,2026-07-29,Debit,49.13,Branch,Other
T000477_010,C000477,2026-06-18,Credit,54.81,Mobile App,Investment
T000477_011,C000477,2026-08-21,Debit,40.0,Branch,Cash
T000477_012,C000477,2026-08-17,Credit,76.12,POS,Shopping
T000477_013,C000477,2026-07-13,Debit,40.0,ATM,Other
T000477_014,C000477,2026-07-24,Debit,60.39,Mobile App,Cash
T000477_015,C000477,2026-08-24,Debit,42.93,Internet Banking,Travel
T000477_016,C000477,2026-08-22,Debit,40.0,POS,Other
T000477_017,C000477,2026-08-18,Debit,77.48,ATM,Travel
T000477_018,C000477,2026-07-28,Credit,85.94,POS,Other
T000477_019,C000477,2026-07-27,Credit,72.31,Mobile App,Food
T000477_020,C000477,2026-06-30,Credit,44.28,Mobile App,Shopping
T000477_021,C000477,2026-08-18,Debit,63.75,POS,Shopping
T000477_022,C000477,2026-08-21,Credit,50.26,Internet Banking,Cash
T000477_023,C000477,2026-08-18,Credit,40.0,Mobile App,Food
T000477_024,C000477,2026-06-22,Debit,40.0,Branch,Food
T000477_025,C000477,2026-07-18,Credit,50.02,Internet Banking,Other
T000477_026,C000477,2026-06-23,Credit,55.67,POS,Shopping
T000477_027,C000477,2026-08-24,Debit,40.0,Mobile App,Investment
T000477_028,C000477,2026-08-24,Credit,40.0,Mobile App,Other
T000477_029,C000477,2026-08-26,Debit,40.0,Branch,Other
T000477_030,C000477,2026-08-27,Debit,111.62,Internet Banking,Bills
T000477_031,C000477,2026-07-29,Credit,54.6,ATM,Shopping
T000477_032,C000477,2026-07-26,Credit,40.0,Mobile App,Food
T000477_033,C000477,2026-08-08,Debit,40.0,Mobile App,Bills
T000477_034,C000477,2026-08-18,Debit,40.0,Mobile App,Cash
T000477_035,C000477,2026-08-25,Debit,82.95,ATM,Investment
T000477_036,C000477,2026-08-27,Debit,43.35,POS,Shopping
T000477_037,C000477,2026-07-26,Debit,73.8,POS,Cash
T000477_038,C000477,2026-08-03,Credit,40.0,Mobile App,Other
T000477_039,C000477,2026-07-25,Credit,165.72,ATM,Shopping
T000478_001,C000478,2026-07-03,Credit,234.52,Mobile App,Bills
T000478_002,C000478,2026-04-08,Debit,224.02,Mobile App,Travel
T000478_003,C000478,2026-08-17,Credit,132.81,ATM,Transfer
T000478_004,C000478,2026-06-23,Credit,433.68,Branch,Bills
T000478_005,C000478,2026-02-13,Debit,462.74,Mobile App,Other
T000478_006,C000478,2026-06-29,Debit,221.01,Mobile App,Food
T000478_007,C000478,2026-07-31,Credit,133.7,Internet Banking,Other
T000478_008,C000478,2026-05-04,Credit,471.67,Internet Banking,Investment
T000478_009,C000478,2026-06-01,Credit,191.18,Mobile App,Food
T000478_010,C000478,2026-08-02,Debit,149.55,ATM,Bills
T000478_011,C000478,2026-08-12,Credit,111.25,Internet Banking,Travel
T000478_012,C000478,2026-07-26,Debit,190.78,Mobile App,Travel
T000478_013,C000478,2026-06-27,Credit,389.5,Mobile App,Travel
T000478_014,C000478,2026-07-27,Debit,394.43,Internet Banking,Investment
T000479_001,C000479,2026-03-09,Debit,111.2,Internet Banking,Travel
T000479_002,C000479,2026-06-01,Debit,148.71,Mobile App,Other
T000479_003,C000479,2026-06-02,Debit,104.45,Branch,Shopping
T000479_004,C000479,2026-06-28,Debit,520.59,Mobile App,Cash
