customer_id,age,customer_tenure_years,annual_income,average_account_balance,monthly_spending,transaction_count,average_transaction_amount_x,recency_days,debit_ratio,credit_ratio,digital_usage_score,mobile_app_login_frequency,digital_transaction_ratio,products_held,engagement_score,spending_trend,total_transaction_amount,average_transaction_amount_y,median_transaction_amount,transaction_count_actual,active_months,last_transaction_date,first_transaction_date,debit_transactions,credit_transactions,transaction_amount_std,transactions_per_active_month,debit_ratio_actual,credit_ratio_actual,recency_days_actual,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,products_held_actual,product_categories_held,product_value_total,product_value_average,loan_products,investment_products,insurance_products,credit_card_products,campaigns_received,campaign_interactions,campaigns_opened,campaigns_clicked,campaigns_converted,campaign_open_rate,campaign_click_rate,campaign_conversion_rate,recommendations_received,average_suitability_score,recommendations_accepted,recommendations_converted,recommendation_acceptance_rate,recommendation_conversion_rate,high_value_transactions,monthly_income,balance_to_income_ratio,spending_to_income_ratio,transaction_value_to_income_ratio,product_penetration,high_value_transaction_ratio,digital_activity_index,relationship_depth_score,customer_value_index
C000532,39,6.0,80749,670231,2744.07,31,100.0,8.3,0.665,0.335,0.694,8.0,0.83,1,0.537,0.062,2845.89,91.80290322580645,85.28,31,3,2026-08-21,2026-06-06,24,7,43.193261294909455,10.333333333333334,0.7741935483870968,0.22580645161290322,8,31,2845.89,4,2,3,9,1,1,164292.48,164292.48,0,0,0,0,5,5,1,1,0,0.2,1.0,0.0,4,0.60225,0,0,0.0,0.0,0,6729.083333333333,8.300177091976371,0.40779254232250556,0.03524365626818908,0.125,0.0,0.5997999999999999,0.3236,0.59675
C000533,21,6.6,168105,477489,6708.86,46,119.95,8.4,0.685,0.315,0.777,16.0,0.735,4,0.625,-0.168,7618.74,165.62478260869565,145.765,46,6,2026-08-21,2026-03-31,32,14,79.82582299368016,7.666666666666667,0.6956521739130435,0.30434782608695654,8,46,7618.74,4,4,5,13,4,3,295160.22,73790.055,0,1,0,1,4,4,3,1,1,0.75,0.3333333333333333,1.0,2,0.6120000000000001,0,0,0.0,0.0,0,14008.75,2.840421165343089,0.47890497010796823,0.04532131703399661,0.5,0.0,0.6934,0.6125,0.7879166666666666
C000534,39,5.3,95098,482173,4078.37,17,253.87,35.6,0.669,0.331,0.632,17.0,0.428,1,0.324,0.021,3809.56,224.09176470588235,210.27,17,5,2026-07-23,2026-02-07,10,7,91.79609885741972,3.4,0.5882352941176471,0.4117647058823529,37,17,3809.56,1,1,4,6,1,1,130794.83,130794.83,0,0,0,0,7,7,2,2,1,0.2857142857142857,1.0,0.5,5,0.4344,1,1,0.2,1.0,0,7924.833333333333,5.0702748743401544,0.5146316431470693,0.04005930724095144,0.125,0.0,0.5613999999999999,0.3347,0.6515833333333334
C000535,37,9.6,76673,608676,4054.93,32,111.69,4.0,0.669,0.331,0.277,10.0,0.222,4,0.661,0.056,4557.1,142.409375,130.655,32,3,2026-08-24,2026-06-01,17,15,69.47923124063999,10.666666666666666,0.53125,0.46875,5,32,4557.1,5,2,4,11,4,4,370711.36,92677.84,1,1,1,0,7,7,2,0,0,0.2857142857142857,0.0,0.0,3,0.424,2,0,0.6666666666666666,0.0,0,6389.416666666667,7.938596376821045,0.634632269508171,0.059435524891422016,0.5,0.0,0.28015,0.5108,0.62
C000536,43,4.9,88410,646734,3788.05,38,100.0,15.7,0.713,0.287,0.67,10.0,0.581,2,0.605,-0.101,3462.58,91.12052631578948,83.065,38,4,2026-08-13,2026-05-06,30,8,35.64064753160725,9.5,0.7894736842105263,0.21052631578947367,16,38,3462.58,2,3,3,8,2,2,163817.96000000002,81908.98000000001,0,0,0,1,5,5,3,3,1,0.6,1.0,0.3333333333333333,5,0.5702,2,0,0.4,0.0,0,7367.5,7.315167967424499,0.5141567695961996,0.03916502658070354,0.25,0.0,0.5467500000000001,0.4315,0.6673333333333333
C000537,31,5.1,73260,705384,2791.72,52,100.0,8.4,0.904,0.096,0.578,7.0,0.499,2,0.689,0.056,3483.39,66.98826923076923,64.57,52,6,2026-08-20,2026-03-23,47,5,23.33201021916607,8.666666666666666,0.9038461538461539,0.09615384615384616,9,52,3483.39,3,5,3,11,2,2,288496.56,144248.28,1,0,0,1,6,6,3,2,1,0.5,0.6666666666666666,0.5,2,0.6345000000000001,0,0,0.0,0.0,0,6105.0,9.628501228501229,0.45728419328419323,0.047548321048321046,0.25,0.0,0.45485000000000003,0.5317,0.5665833333333333
C000538,32,6.0,98592,213563,3312.27,35,100.0,2.7,0.782,0.218,0.286,14.0,0.311,1,0.458,-0.002,2820.5499999999997,80.58714285714285,71.23,35,4,2026-08-26,2026-05-16,27,8,41.51779409952744,8.75,0.7714285714285715,0.22857142857142856,3,35,2820.5499999999997,5,3,3,11,1,1,48170.43,48170.43,0,0,0,0,3,3,1,1,0,0.3333333333333333,1.0,0.0,2,0.346,1,0,0.5,0.0,0,8216.0,2.166129097695553,0.4031487341772152,0.02860830493346316,0.125,0.0,0.3464499999999999,0.33740000000000003,0.49875
C000539,56,4.0,74878,499243,3076.26,15,204.34,93.6,0.742,0.258,0.295,9.0,0.212,2,0.326,-0.163,3612.44,240.82933333333332,239.68,15,5,2026-05-26,2026-01-23,11,4,89.03937688033365,3.0,0.7333333333333333,0.26666666666666666,95,15,3612.44,1,1,3,5,2,2,157715.58000000002,78857.79000000001,1,0,0,0,7,7,0,0,0,0.0,0.0,0.0,2,0.35350000000000004,0,0,0.0,0.0,0,6239.833333333333,6.6674190015758965,0.4930035524453111,0.048244344133123215,0.25,0.0,0.27575,0.3853,0.5505833333333333
C000540,36,2.7,106504,248142,3731.65,48,100.0,6.0,0.63,0.37,0.337,7.0,0.384,2,0.563,-0.191,3690.52,76.88583333333334,63.055,48,6,2026-08-23,2026-02-15,31,17,50.891716913016495,8.0,0.6458333333333334,0.3541666666666667,6,48,3690.52,4,4,4,12,2,2,74781.45,37390.725,0,0,0,1,7,7,3,0,0,0.42857142857142855,0.0,0.0,2,0.34850000000000003,2,0,1.0,0.0,0,8875.333333333334,2.32988432359348,0.42045181401637494,0.034651468489446405,0.25,0.0,0.31765,0.4938999999999999,0.555
C000541,34,3.9,90239,508434,3391.61,8,492.9,148.7,0.732,0.268,0.362,6.0,0.326,2,0.287,-0.243,3413.85,426.73125,411.41999999999996,8,2,2026-04-01,2026-03-04,6,2,181.44597349683536,4.0,0.75,0.25,150,8,3413.85,1,1,3,5,2,2,141619.33000000002,70809.66500000001,0,0,0,1,3,3,1,0,0,0.3333333333333333,0.0,0.0,5,0.44160000000000005,0,0,0.0,0.0,0,7519.916666666667,5.634304458161106,0.4510169660568047,0.03783120380323363,0.25,0.0,0.3044,0.2611,0.6296666666666667
C000542,37,2.2,81590,146661,3933.29,28,120.39,3.0,0.85,0.15,0.759,6.0,0.612,3,0.502,0.03,3081.25,110.04464285714286,89.36,28,4,2026-08-25,2026-04-20,25,3,72.68432249739116,7.0,0.8928571428571429,0.10714285714285714,4,28,3081.25,5,2,3,10,3,2,68236.53,22745.51,2,0,0,1,6,6,3,2,1,0.5,0.6666666666666666,0.5,4,0.39449999999999996,1,0,0.25,0.0,0,6799.166666666667,1.797536462801814,0.5784958941046696,0.0377650447358745,0.375,0.0,0.5545500000000001,0.4506,0.43225
C000543,38,5.8,74201,359609,2535.42,40,100.0,17.1,0.917,0.083,0.446,3.0,0.51,1,0.544,-0.007,2513.67,62.841750000000005,47.260000000000005,40,5,2026-08-12,2026-04-12,38,2,30.213414993623665,8.0,0.95,0.05,17,40,2513.67,2,3,2,7,1,1,101009.14,101009.14,0,0,0,0,4,4,3,1,0,0.75,0.3333333333333333,0.0,4,0.41325,1,0,0.25,0.0,0,6183.416666666667,4.846417164189162,0.41003544426624977,0.03387649762132586,0.125,0.0,0.3582000000000001,0.4007,0.4585
C000544,36,1.4,111370,332498,5966.24,44,123.73,4.0,0.605,0.395,0.712,14.0,0.898,3,0.81,-0.11,7013.91,159.40704545454545,144.94,44,5,2026-08-25,2026-04-07,22,22,85.80808672194954,8.8,0.5,0.5,4,44,7013.91,5,4,5,14,3,3,232781.46000000002,77593.82,1,0,0,1,4,4,2,1,1,0.5,0.5,1.0,4,0.567,2,1,0.5,0.5,0,9280.833333333334,2.985525725060609,0.6428560653676932,0.06297845021100835,0.375,0.0,0.6849000000000001,0.5805,0.6632499999999999
C000545,37,3.3,232134,728660,6552.08,44,231.3,4.9,0.781,0.219,0.804,16.0,0.586,2,0.447,0.084,7808.94,177.47590909090908,153.71,44,6,2026-08-23,2026-03-19,29,15,77.40075383678877,7.333333333333333,0.6590909090909091,0.3409090909090909,6,44,7808.94,4,4,5,13,2,2,202658.37,101329.185,0,0,0,1,7,7,4,2,0,0.5714285714285714,0.5,0.0,2,0.647,0,0,0.0,0.0,0,19344.5,3.1389628404283734,0.33870505828530073,0.033639794256765485,0.25,0.0,0.6683,0.45909999999999995,0.8746666666666667
C000546,33,4.8,69596,221841,3278.82,28,100.0,2.8,0.68,0.32,0.426,4.0,0.439,1,0.501,0.139,2939.6,104.98571428571428,90.965,28,3,2026-08-26,2026-06-28,19,9,53.620277841197314,9.333333333333334,0.6785714285714286,0.32142857142857145,3,28,2939.6,5,2,3,10,1,1,38299.38,38299.38,0,0,0,0,3,3,2,0,0,0.6666666666666666,0.0,0.0,4,0.36625,1,0,0.25,0.0,0,5799.666666666667,3.187553882407035,0.5653462842692109,0.04223805965860107,0.125,0.0,0.34145,0.31279999999999997,0.39458333333333334
C000547,70,18.0,71672,696114,2704.95,42,100.0,1.8,0.838,0.162,0.405,2.0,0.313,3,0.548,-0.024,2581.38,61.46142857142858,52.75,42,5,2026-08-27,2026-04-21,31,11,25.353941971992516,8.4,0.7380952380952381,0.2619047619047619,2,42,2581.38,5,4,2,11,3,3,194119.55,64706.51666666666,0,1,0,1,4,4,1,0,0,0.25,0.0,0.0,3,0.4003333333333334,2,0,0.6666666666666666,0.0,0,5972.666666666667,9.712495814264985,0.4528881571603973,0.036016575510659676,0.375,0.0,0.2805,0.5019,0.5535833333333333
C000548,49,8.6,54073,136042,2269.49,29,100.0,4.9,0.656,0.344,0.864,19.0,0.687,1,0.551,0.04,2811.5299999999997,96.94931034482758,80.65,29,5,2026-08-24,2026-04-22,18,11,47.789963376292604,5.8,0.6206896551724138,0.3793103448275862,5,29,2811.5299999999997,5,2,3,10,1,1,10119.0,10119.0,0,0,0,0,6,6,4,3,2,0.6666666666666666,0.75,0.6666666666666666,3,0.3626666666666667,0,0,0.0,0.0,0,4506.083333333333,2.515895178739852,0.5036502505871692,0.05199508072420616,0.125,0.0,0.7505499999999999,0.4028,0.189
C000549,42,5.0,141562,500615,4570.32,57,100.0,9.9,0.898,0.102,1.0,11.0,0.867,5,0.757,0.027,5246.55,92.04473684210527,81.67,57,5,2026-08-20,2026-03-18,53,4,50.668809125862445,11.4,0.9298245614035088,0.07017543859649122,9,57,5246.55,3,5,4,12,5,5,418459.48,83691.896,1,1,1,1,5,5,4,1,1,0.8,0.25,1.0,3,0.6343333333333333,0,0,0.0,0.0,0,11796.833333333334,3.53636569135785,0.38741922267275114,0.03706185275709583,0.625,0.0,0.7767499999999999,0.6646,0.748
C000550,24,10.8,65591,829399,1631.66,29,100.0,13.6,0.578,0.422,0.696,6.0,0.539,2,0.589,-0.092,1557.54,53.708275862068966,45.21,29,5,2026-08-13,2026-03-21,15,14,21.433476164463173,5.8,0.5172413793103449,0.4827586206896552,16,29,1557.54,2,2,1,5,2,2,359743.75,179871.875,0,0,1,0,3,3,2,0,0,0.6666666666666666,0.0,0.0,5,0.5730000000000001,1,0,0.2,0.0,0,5465.916666666667,12.645012273025262,0.2985153450930768,0.02374624567394917,0.25,0.0,0.5079499999999999,0.46419999999999995,0.4744166666666667
C000551,51,14.1,103003,430941,3944.47,17,188.7,37.7,0.595,0.405,0.651,15.0,0.649,1,0.341,0.051,3120.0,183.52941176470588,185.98,17,4,2026-07-22,2026-04-16,10,7,65.56123430337743,4.25,0.5882352941176471,0.4117647058823529,38,17,3120.0,1,1,3,5,1,1,43224.23,43224.23,0,0,0,0,3,3,0,0,0,0.0,0.0,0.0,3,0.4663333333333333,1,0,0.3333333333333333,0.0,0,8583.583333333334,4.183771346465637,0.4595365183538343,0.03029037989184781,0.125,0.0,0.6052000000000001,0.3023,0.6485
C000552,37,4.2,107169,264523,2198.0,37,100.0,10.3,0.779,0.221,0.489,9.0,0.611,3,0.406,0.002,2732.82,73.86,59.3,37,4,2026-08-19,2026-05-14,29,8,40.8455045806077,9.25,0.7837837837837838,0.21621621621621623,10,37,2732.82,3,3,2,8,3,3,85402.38,28467.460000000003,1,0,1,0,3,3,2,1,0,0.6666666666666666,0.5,0.0,5,0.3694,2,0,0.4,0.0,0,8930.75,2.468279073239463,0.24611594770875905,0.025500097976093834,0.375,0.0,0.4628,0.42180000000000006,0.4935833333333334
C000553,51,7.6,140590,1887661,6401.15,48,127.59,36.6,0.705,0.295,0.722,8.0,0.579,6,0.404,0.291,5272.49,109.84354166666667,109.98,48,4,2026-07-24,2026-04-08,34,14,49.89713778895681,12.0,0.7083333333333334,0.2916666666666667,36,48,5272.49,1,4,4,9,6,5,1593562.96,265593.82666666666,2,1,1,1,5,5,2,1,0,0.4,0.5,0.0,4,0.61275,2,0,0.5,0.0,0,11715.833333333334,13.426708869763141,0.5463674514545842,0.03750259620172131,0.75,0.0,0.54965,0.5712,0.8746666666666667
C000554,46,4.3,62354,89870,2298.54,37,100.0,1.5,0.699,0.301,0.722,9.0,0.452,1,0.699,0.271,2416.32,65.30594594594595,50.32,37,4,2026-08-27,2026-05-17,25,12,39.32533566003951,9.25,0.6756756756756757,0.32432432432432434,2,37,2416.32,5,3,2,10,1,1,10896.81,10896.81,0,0,0,0,6,6,2,1,1,0.3333333333333333,0.5,1.0,5,0.37439999999999996,2,0,0.4,0.0,0,5196.166666666667,1.441286846072425,0.4423530166468871,0.038751643840010265,0.125,0.0,0.5279,0.40969999999999995,0.21008333333333334
C000555,50,17.5,61540,570548,2331.93,38,100.0,1.7,0.596,0.404,0.658,10.0,0.427,2,0.492,0.247,2208.23,58.111315789473686,46.269999999999996,38,4,2026-08-27,2026-05-28,26,12,26.914554002264744,9.5,0.6842105263157895,0.3157894736842105,2,38,2208.23,5,3,2,10,2,2,145954.07,72977.035,0,1,0,0,4,4,2,0,0,0.5,0.0,0.0,2,0.4375,1,0,0.5,0.0,0,5128.333333333333,9.271173220669484,0.45471498212544686,0.035882840428989274,0.25,0.0,0.50285,0.39759999999999995,0.44708333333333333
C000556,32,4.8,130171,154709,8047.43,48,184.39,7.4,0.826,0.174,0.609,13.0,0.514,2,0.6,-0.025,9534.31,198.6314583333333,186.825,48,4,2026-08-22,2026-05-29,39,9,96.85987722982593,12.0,0.8125,0.1875,7,48,9534.31,4,4,5,13,2,2,42457.58,21228.79,0,0,0,1,5,5,2,1,1,0.4,0.5,1.0,3,0.319,2,0,0.6666666666666666,0.0,0,10847.583333333334,1.1885058884083244,0.7418638560047937,0.0732445014634596,0.25,0.0,0.5325500000000001,0.43,0.60225
C000557,59,9.1,51979,142067,1073.54,14,100.0,180.0,0.815,0.185,0.447,6.0,0.713,2,0.44,-0.323,840.9300000000001,60.066428571428574,56.79,14,5,2026-02-24,2025-09-18,13,1,19.931989598147478,2.8,0.9285714285714286,0.07142857142857142,186,14,840.9300000000001,1,1,1,3,2,2,65121.44,32560.72,0,0,0,1,5,5,2,0,0,0.4,0.0,0.0,4,0.33975,0,0,0.0,0.0,0,4331.583333333333,2.7331614690548105,0.2478400892668193,0.016178264299043846,0.25,0.0,0.43939999999999996,0.4195,0.12883333333333336
C000558,44,5.1,391338,2496216,22401.94,52,472.83,10.6,0.672,0.328,0.636,3.0,0.405,6,0.709,0.049,18454.420000000002,354.89269230769236,344.535,52,5,2026-08-19,2026-04-19,39,13,168.72881355009022,10.4,0.75,0.25,10,52,18454.420000000002,3,5,5,13,6,5,3126153.77,521025.62833333336,1,1,1,0,5,5,2,1,0,0.4,0.5,0.0,3,0.5603333333333333,1,1,0.3333333333333333,1.0,0,32611.5,6.378670101037978,0.6869337503641353,0.04715724003291273,0.75,0.0,0.41745,0.7002,0.9981666666666666
C000559,21,11.4,59843,320315,3007.23,37,100.0,5.7,0.731,0.269,0.713,15.0,0.508,3,0.643,0.124,2561.33,69.22513513513513,62.51,37,5,2026-08-23,2026-03-29,25,12,29.80319283991991,7.4,0.6756756756756757,0.32432432432432434,6,37,2561.33,4,3,2,9,3,3,179371.81,59790.60333333333,0,1,0,1,3,3,0,0,0,0.0,0.0,0.0,3,0.5186666666666667,2,0,0.6666666666666666,0.0,0,4986.916666666667,5.35258927527029,0.603023912571228,0.04280082883545277,0.375,0.0,0.59785,0.5304,0.3765833333333333
C000560,25,7.6,59596,289827,1269.6,39,100.0,15.4,0.674,0.326,0.64,12.0,0.417,3,0.484,0.011,1655.05,42.437179487179485,40.0,39,3,2026-08-13,2026-06-03,27,12,6.142514464013967,13.0,0.6923076923076923,0.3076923076923077,16,39,1655.05,2,3,1,6,3,3,166345.88,55448.62666666667,1,0,0,1,4,4,4,3,2,1.0,0.75,0.6666666666666666,5,0.42300000000000004,1,0,0.2,0.0,0,4966.333333333333,4.863195516477616,0.25564131820927577,0.027771159138197193,0.375,0.0,0.5122500000000001,0.4077,0.269
C000561,21,3.3,45447,221064,1376.52,32,100.0,7.2,0.94,0.06,0.925,11.0,0.579,1,0.646,-0.097,1688.04,52.75125,40.945,32,4,2026-08-22,2026-05-01,27,5,18.15905599187714,8.0,0.84375,0.15625,7,32,1688.04,4,2,1,7,1,1,13819.62,13819.62,0,0,0,0,6,6,3,3,2,0.5,1.0,0.6666666666666666,5,0.4896,2,0,0.4,0.0,0,3787.25,4.864215459766322,0.36346161462802823,0.03714304574559377,0.125,0.0,0.6709999999999999,0.39380000000000004,0.16091666666666665
C000562,36,2.4,64093,175923,2360.45,43,100.0,5.9,0.618,0.382,0.669,8.0,0.506,3,0.637,0.047,2491.1,57.93255813953488,51.09,43,4,2026-08-23,2026-03-28,26,17,23.145468557121117,10.75,0.6046511627906976,0.3953488372093023,6,43,2491.1,4,4,2,10,3,3,89604.3,29868.100000000002,1,0,0,1,5,5,2,1,1,0.4,0.5,1.0,3,0.47333333333333333,1,0,0.3333333333333333,0.0,0,5341.083333333333,2.74480832540215,0.4419421777729237,0.03886695895027538,0.375,0.0,0.5075500000000001,0.49110000000000004,0.28508333333333336
C000563,41,2.8,168507,787884,9656.29,52,294.09,14.1,0.707,0.293,0.755,15.0,0.665,5,0.644,0.147,11427.06,219.75115384615384,196.70499999999998,52,4,2026-08-15,2026-05-26,40,12,107.20026034600092,13.0,0.7692307692307693,0.23076923076923078,14,52,11427.06,2,5,5,12,5,5,715757.28,143151.456,1,1,1,1,4,4,2,2,0,0.5,1.0,0.0,4,0.521,1,1,0.25,1.0,0,14042.25,4.675675194502306,0.6876597411383504,0.0678135626413146,0.625,0.0,0.656,0.5932000000000001,0.8698333333333333
C000564,30,3.5,48438,198631,1218.63,14,114.05,80.5,0.748,0.252,0.344,13.0,0.356,1,0.381,-0.096,1150.84,82.20285714285714,78.375,14,4,2026-06-10,2026-03-07,5,9,31.249807735672288,3.5,0.35714285714285715,0.6428571428571429,80,14,1150.84,1,1,1,3,1,1,41906.95,41906.95,0,0,0,0,5,5,1,0,0,0.2,0.0,0.0,4,0.35425,0,0,0.0,0.0,0,4036.5,4.100726702175978,0.3019026384243776,0.023759032164829264,0.125,0.0,0.3738,0.3143,0.15575
C000565,52,5.0,164210,2184452,8459.93,67,138.01,7.0,0.87,0.13,0.712,24.0,0.466,4,0.624,-0.006,9389.6,140.14328358208957,120.59,67,6,2026-08-22,2026-03-01,55,12,70.26190235389346,11.166666666666666,0.8208955223880597,0.1791044776119403,7,67,9389.6,4,5,5,14,4,3,1107103.1099999999,276775.77749999997,1,0,0,1,7,7,3,1,0,0.42857142857142855,0.3333333333333333,0.0,3,0.586,2,0,0.6666666666666666,0.0,0,13684.166666666666,13.30279520126667,0.6182276353449851,0.057180439680896415,0.5,0.0,0.6769000000000001,0.6122,0.91425
C000566,66,7.4,63729,361200,2190.32,43,100.0,14.2,0.937,0.063,0.241,12.0,0.252,2,0.535,0.225,2350.5,54.66279069767442,45.8,43,7,2026-08-15,2026-02-21,39,4,21.9076884009746,6.142857142857143,0.9069767441860465,0.09302325581395349,14,43,2350.5,2,4,2,8,2,2,89194.04,44597.02,1,0,0,1,4,4,1,0,0,0.25,0.0,0.0,5,0.46319999999999995,1,0,0.2,0.0,0,5310.75,5.667749376265123,0.4124313891634892,0.03688273784305418,0.25,0.0,0.29145,0.523,0.3796666666666667
C000567,31,11.1,60327,1176244,2116.51,41,100.0,9.5,0.859,0.141,0.515,0.0,0.351,4,0.609,-0.088,2044.87,49.87487804878049,40.97,41,4,2026-08-19,2026-02-22,32,9,15.037933388925358,10.25,0.7804878048780488,0.21951219512195122,10,41,2044.87,3,3,2,8,4,4,722202.5,180550.625,1,1,0,1,7,7,5,1,1,0.7142857142857143,0.2,1.0,2,0.524,1,0,0.5,0.0,0,5027.25,19.497803636845855,0.42100750907553836,0.03389643111707859,0.5,0.0,0.3195,0.5327,0.493
C000568,47,5.8,101173,882329,2983.43,37,100.79,20.3,0.66,0.34,0.223,6.0,0.287,3,0.593,-0.031,3641.4,98.41621621621621,86.67,37,5,2026-08-06,2026-04-04,30,7,45.86481835855304,7.4,0.8108108108108109,0.1891891891891892,23,37,3641.4,2,3,3,8,3,2,595672.8200000001,198557.6066666667,0,0,0,1,7,7,1,0,0,0.14285714285714285,0.0,0.0,5,0.5054000000000001,4,0,0.8,0.0,0,8431.083333333334,8.720992754984037,0.3538608126674112,0.03599181599833948,0.375,0.0,0.2321,0.5154,0.6925833333333333
C000569,24,13.6,151300,294772,9607.17,51,144.79,17.7,0.778,0.222,0.66,7.0,0.439,5,0.641,-0.069,7381.55,144.73627450980393,133.93,51,5,2026-08-12,2026-04-07,41,10,78.36299904829535,10.2,0.803921568627451,0.19607843137254902,17,51,7381.55,2,4,5,11,5,5,261495.31,52299.062,1,1,1,1,4,4,3,1,0,0.75,0.3333333333333333,0.0,3,0.5886666666666667,1,0,0.3333333333333333,0.0,0,12608.333333333334,1.9482617316589557,0.7619698612029081,0.04878750826173166,0.625,0.0,0.47675000000000006,0.6298,0.7120000000000001
C000570,34,4.5,251140,1632502,13565.99,60,255.95,9.5,0.777,0.223,0.788,17.0,0.697,5,0.736,0.06,16378.81,272.98016666666666,256.91999999999996,60,3,2026-08-20,2026-06-03,51,9,118.64943928373467,20.0,0.85,0.15,9,60,16378.81,3,5,5,13,5,5,966058.48,193211.696,0,1,1,1,4,4,3,1,1,0.75,0.3333333333333333,1.0,5,0.7230000000000001,4,1,0.8,0.25,0,20928.333333333332,6.50036632953731,0.6482116747630804,0.06521784661941546,0.625,0.0,0.69885,0.5832999999999999,0.96475
C000571,31,4.3,53996,134739,2588.29,54,100.0,4.1,0.909,0.091,0.436,8.0,0.338,3,0.661,-0.076,2751.52,50.95407407407407,45.025000000000006,54,5,2026-08-25,2026-03-11,50,4,15.991764923012724,10.8,0.9259259259259259,0.07407407407407407,4,54,2751.52,5,5,3,13,3,3,70648.63,23549.543333333335,1,1,0,0,4,4,2,0,0,0.5,0.0,0.0,2,0.429,0,0,0.0,0.0,0,4499.666666666667,2.4953515075190755,0.5752181643084673,0.05095784872953552,0.375,0.0,0.3607,0.5358,0.20875
C000572,47,4.9,116233,1074945,4326.47,60,100.0,19.3,0.786,0.214,0.728,14.0,0.68,5,0.654,0.03,5218.9,86.98166666666665,84.47,60,5,2026-08-10,2026-04-20,53,7,39.55770220772185,12.0,0.8833333333333333,0.11666666666666667,19,60,5218.9,2,5,4,11,5,5,837648.41,167529.682,1,1,1,1,3,3,2,0,0,0.6666666666666666,0.0,0.0,3,0.40199999999999997,1,0,0.3333333333333333,0.0,0,9686.083333333334,9.248191133327024,0.44666867412868977,0.044900329510552076,0.625,0.0,0.6376000000000001,0.6337,0.7945833333333333
C000573,46,14.3,155551,545592,8455.63,57,155.33,3.4,0.726,0.274,0.792,10.0,0.631,5,0.84,0.037,8449.99,148.24543859649123,146.75,57,4,2026-08-25,2026-05-10,38,19,68.03032666891434,14.25,0.6666666666666666,0.3333333333333333,4,57,8449.99,5,5,5,15,5,4,295365.99,59073.198,0,1,1,1,6,6,3,1,0,0.5,0.3333333333333333,0.0,2,0.668,0,0,0.0,0.0,0,12962.583333333334,3.507479861910242,0.6523105605235581,0.054322955172258616,0.625,0.0,0.6141500000000001,0.652,0.8171666666666667
C000574,53,5.0,219470,1896342,12890.72,77,166.81,28.3,0.883,0.117,0.551,11.0,0.22,5,0.793,0.025,9942.83,129.12766233766234,117.97,77,4,2026-07-31,2026-04-18,64,13,63.568204976522,19.25,0.8311688311688312,0.16883116883116883,29,77,9942.83,1,5,5,11,5,5,1482363.49,296472.698,0,1,1,1,3,3,3,2,1,1.0,0.6666666666666666,0.5,3,0.6226666666666666,2,0,0.6666666666666666,0.0,0,18289.166666666668,8.640552239486034,0.7048281769717956,0.045303822845947056,0.625,0.0,0.41295000000000004,0.6379,0.9565833333333335
C000575,21,3.6,101830,319888,4161.94,14,253.91,11.8,0.522,0.478,0.606,11.0,0.158,3,0.488,-0.119,4761.13,340.0807142857143,318.445,14,4,2026-08-16,2026-05-06,10,4,135.0503669270945,3.5,0.7142857142857143,0.2857142857142857,13,14,4761.13,3,1,4,8,3,3,204171.36,68057.12,0,1,0,1,3,3,0,0,0,0.0,0.0,0.0,3,0.35733333333333334,0,0,0.0,0.0,0,8485.833333333334,3.141392516939998,0.49045742904841394,0.046755671216733775,0.375,0.0,0.42219999999999996,0.4464,0.5975833333333334
C000576,31,6.7,110688,667163,5762.81,54,100.0,11.2,0.924,0.076,0.547,4.0,0.491,4,0.664,0.19,4738.82,87.75592592592592,73.56,54,5,2026-08-18,2026-04-07,51,3,57.16115842200324,10.8,0.9444444444444444,0.05555555555555555,11,54,4738.82,3,5,4,12,4,3,303713.66,75928.415,2,1,0,0,6,6,4,2,1,0.6666666666666666,0.5,0.5,2,0.434,1,1,0.5,1.0,0,9224.0,6.02741941312518,0.6247625758889853,0.042812409655969934,0.5,0.0,0.4089,0.5867,0.76925
C000577,44,4.7,91820,339400,3398.98,46,100.0,5.3,0.716,0.284,0.787,18.0,0.483,2,0.772,-0.277,3809.56,82.81652173913044,74.83,46,4,2026-08-24,2026-05-15,36,10,32.266146222895834,11.5,0.782608695652174,0.21739130434782608,5,46,3809.56,5,4,4,13,2,2,144520.68,72260.34,1,0,0,0,4,4,1,1,0,0.25,1.0,0.0,5,0.49939999999999996,0,0,0.0,0.0,0,7651.666666666667,3.696362448268351,0.4442143323894576,0.04148943585275539,0.25,0.0,0.6549,0.48160000000000003,0.5629166666666666
C000578,56,8.9,78825,426114,3558.04,27,107.95,6.0,0.733,0.267,0.607,10.0,0.453,1,0.631,-0.128,4293.35,159.01296296296297,142.75,27,4,2026-08-23,2026-05-30,13,14,81.98570160586702,6.75,0.48148148148148145,0.5185185185185185,6,27,4293.35,4,2,4,10,1,1,121813.69,121813.69,0,0,0,0,4,4,1,0,0,0.25,0.0,0.0,4,0.50525,0,0,0.0,0.0,0,6568.75,5.405823025689819,0.5416616555661274,0.05446685696162386,0.125,0.0,0.4864,0.3893,0.5655
