customer_id,cluster_id,primary_segment,customer_persona,customer_value_score,value_band,transaction_intensity_score,transactional_behavior,digital_affinity_score,digital_affinity,engagement_level,relationship_status,relationship_depth,spending_behavior,marketing_response_score,marketing_responsiveness,cross_sell_score,cross_sell_opportunity,retention_risk_score,retention_risk,recommendation_readiness_score,recommendation_readiness,genai_priority_score,genai_targeting_priority,recommendation_context
C000001,3,Premium High-Value,Premium Digital Customer,0.6625,High,0.8208333333333333,Very High Transactional,0.7296,Highly Digital,Very High Engagement,Recently Active,Established Relationship,Growing Spender,0.5583333333333333,Responsive,0.6316616666666667,Moderate Cross-Sell Opportunity,0.08541666666666667,Low Risk,0.47123000000000004,Ready,0.609806,Priority 2,Premium High-Value | Premium Digital Customer | High Value | Highly Digital | Very High Transactional | Growing Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000574,3,Premium High-Value,Premium Relationship Customer,0.96225,Very High,0.9720833333333334,Very High Transactional,0.6478,Digitally Active,Very High Engagement,Active,Deep Relationship,Stable Spender,0.7249999999999999,Highly Responsive,0.5738933333333334,Moderate Cross-Sell Opportunity,0.33729166666666666,Low Risk,0.4512666666666666,Ready,0.640593,Priority 2,Premium High-Value | Premium Relationship Customer | Very High Value | Digitally Active | Very High Transactional | Stable Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000575,1,Core Active,Core Relationship Customer,0.5405833333333333,Medium,0.3745833333333334,Moderate Transactional,0.5588,Digitally Active,Moderate Engagement,Active,Established Relationship,Declining Spender,0.0,Unresponsive,0.46792666666666666,Moderate Cross-Sell Opportunity,0.7469583333333334,High Risk,0.12506666666666663,Low Readiness,0.27803633333333333,Priority 4,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Declining Spender | Established Relationship | Moderate Cross-Sell Opportunity | High Risk | Low Readiness
C000576,3,Premium High-Value,Premium Relationship Customer,0.7763333333333333,High,0.8058333333333334,Very High Transactional,0.5938,Digitally Active,High Engagement,Active,Established Relationship,Growing Spender,0.5583333333333333,Responsive,0.537135,Moderate Cross-Sell Opportunity,0.3101666666666667,Low Risk,0.6269,Ready,0.6149654999999999,Priority 2,Premium High-Value | Premium Relationship Customer | High Value | Digitally Active | Very High Transactional | Growing Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000577,1,Core Active,Core Digital Customer,0.57325,Medium,0.6229166666666667,High Transactional,0.781,Highly Digital,Very High Engagement,Recently Active,Developing Relationship,Declining Spender,0.38749999999999996,Responsive,0.6576000000000001,Moderate Cross-Sell Opportunity,0.33662500000000006,Low Risk,0.17478999999999995,Low Readiness,0.4708025,Priority 3,Core Active | Core Digital Customer | Medium Value | Highly Digital | High Transactional | Declining Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Low Risk | Low Readiness
C000578,1,Core Active,Core Relationship Customer,0.5365,Medium,0.4158333333333334,Moderate Transactional,0.6166,Digitally Active,High Engagement,Recently Active,Shallow Relationship,Declining Spender,0.0875,Unresponsive,0.661295,Moderate Cross-Sell Opportunity,0.517,Moderate Risk,0.17683749999999998,Low Readiness,0.388872875,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | Moderate Transactional | Declining Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Low Readiness
C000579,3,Premium High-Value,Premium Digital Customer,0.8146666666666667,Very High,0.8258333333333333,Very High Transactional,0.7123999999999999,Highly Digital,Very High Engagement,Active,Established Relationship,Declining Spender,0.3833333333333333,Responsive,0.563405,Moderate Cross-Sell Opportunity,0.5046666666666667,Moderate Risk,0.338975,Needs Nurturing,0.50216525,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Declining Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000580,1,Core Active,Core Cross-Sell Opportunity,0.7454166666666666,High,0.6829166666666666,High Transactional,0.46599999999999997,Digitally Active,High Engagement,Recently Active,Shallow Relationship,Declining Spender,0.26249999999999996,Low Response,0.7134833333333335,High Cross-Sell Opportunity,0.32829166666666665,Low Risk,0.27221249999999997,Needs Nurturing,0.5135814583333334,Priority 2,Core Active | Core Cross-Sell Opportunity | High Value | Digitally Active | High Transactional | Declining Spender | Shallow Relationship | High Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000581,3,Premium High-Value,Premium Relationship Customer,0.7465,High,0.675,High Transactional,0.6876,Digitally Active,Very High Engagement,Recently Active,Established Relationship,Stable Spender,0.42499999999999993,Responsive,0.5882116666666667,Moderate Cross-Sell Opportunity,0.22958333333333333,Low Risk,0.16484999999999997,Low Readiness,0.4916926666666666,Priority 3,Premium High-Value | Premium Relationship Customer | High Value | Digitally Active | High Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Low Readiness
C000582,0,Dormant / Declining,Dormant Reactivation Target,0.747,High,0.42166666666666663,Moderate Transactional,0.278,Moderate Digital,Low Engagement,Dormant,Shallow Relationship,Stable Spender,0.0,Unresponsive,0.539675,Moderate Cross-Sell Opportunity,0.9346666666666668,Critical Risk,0.44877,Ready,0.3926783333333333,Priority 3,Dormant / Declining | Dormant Reactivation Target | High Value | Moderate Digital | Moderate Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Critical Risk | Ready
C000583,3,Premium High-Value,Premium Digital Customer,0.8026666666666666,Very High,0.9658333333333333,Very High Transactional,0.7061999999999999,Highly Digital,Very High Engagement,Recently Active,Established Relationship,Stable Spender,0.475,Responsive,0.6268149999999999,Moderate Cross-Sell Opportunity,0.09441666666666665,Low Risk,0.49748000000000003,Ready,0.6183728333333334,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000584,1,Core Active,Core Relationship Customer,0.33775,Low,0.5058333333333334,High Transactional,0.5708,Digitally Active,Moderate Engagement,Active,Shallow Relationship,Declining Spender,0.35,Responsive,0.5129933333333333,Moderate Cross-Sell Opportunity,0.7245,High Risk,0.1316,Low Readiness,0.3350105,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | High Transactional | Declining Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | High Risk | Low Readiness
C000585,3,Premium High-Value,Premium Relationship Customer,0.7103333333333333,High,0.81,Very High Transactional,0.5848,Digitally Active,High Engagement,Recently Active,Developing Relationship,Stable Spender,0.2333333333333333,Low Response,0.6590516666666667,Moderate Cross-Sell Opportunity,0.12200000000000001,Low Risk,0.35691249999999997,Needs Nurturing,0.5279602916666667,Priority 2,Premium High-Value | Premium Relationship Customer | High Value | Digitally Active | Very High Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000586,1,Core Active,Core Digital Customer,0.4279166666666666,Medium,0.32375000000000004,Moderate Transactional,0.7106000000000001,Highly Digital,High Engagement,Active,Shallow Relationship,Growing Spender,0.8599999999999999,Highly Responsive,0.6182033333333333,Moderate Cross-Sell Opportunity,0.46479166666666666,Moderate Risk,0.19740000000000002,Low Readiness,0.5245193333333333,Priority 2,Core Active | Core Digital Customer | Medium Value | Highly Digital | Moderate Transactional | Growing Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Low Readiness
C000587,3,Premium High-Value,Premium Digital Customer,0.79325,High,0.8879166666666667,Very High Transactional,0.7248,Highly Digital,High Engagement,Recently Active,Developing Relationship,Stable Spender,0.6375,Highly Responsive,0.7086600000000001,High Cross-Sell Opportunity,0.267125,Low Risk,0.31371666666666664,Needs Nurturing,0.6108021666666666,Priority 2,Premium High-Value | Premium Digital Customer | High Value | Highly Digital | Very High Transactional | Stable Spender | Developing Relationship | High Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000588,1,Core Active,Core Relationship Customer,0.42183333333333334,Medium,0.4329166666666667,Moderate Transactional,0.40199999999999997,Moderate Digital,Moderate Engagement,Recently Active,Developing Relationship,Growing Spender,0.06999999999999999,Unresponsive,0.500375,Moderate Cross-Sell Opportunity,0.31845833333333334,Low Risk,0.2788333333333333,Needs Nurturing,0.36525,Priority 3,Core Active | Core Relationship Customer | Medium Value | Moderate Digital | Moderate Transactional | Growing Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000589,0,Dormant / Declining,Dormant Reactivation Target,0.21425,Low,0.1175,Low Transactional,0.3086,Moderate Digital,Moderate Engagement,Dormant,Developing Relationship,Declining Spender,0.7083333333333333,Highly Responsive,0.3176366666666667,Low Cross-Sell Opportunity,0.9606666666666668,Critical Risk,0.09677499999999996,Low Readiness,0.29722224999999997,Priority 4,Dormant / Declining | Dormant Reactivation Target | Low Value | Moderate Digital | Low Transactional | Declining Spender | Developing Relationship | Low Cross-Sell Opportunity | Critical Risk | Low Readiness
C000590,1,Core Active,Core Relationship Customer,0.16391666666666665,Low,0.3295833333333333,Moderate Transactional,0.6104,Digitally Active,Moderate Engagement,Recently Active,Shallow Relationship,Stable Spender,0.7083333333333333,Highly Responsive,0.5133133333333334,Moderate Cross-Sell Opportunity,0.565625,High Risk,0.11681249999999999,Low Readiness,0.3928887916666667,Priority 3,Core Active | Core Relationship Customer | Low Value | Digitally Active | Moderate Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | High Risk | Low Readiness
C000591,1,Core Active,Core Digital Customer,0.11716666666666668,Low,0.17375,Low Transactional,0.7674000000000001,Highly Digital,High Engagement,Active,Developing Relationship,Stable Spender,0.665,Highly Responsive,0.45315500000000003,Moderate Cross-Sell Opportunity,0.5312916666666667,Moderate Risk,0.55126,Ready,0.4712073333333333,Priority 3,Core Active | Core Digital Customer | Low Value | Highly Digital | Low Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Ready
C000592,1,Core Active,Core Relationship Customer,0.40525,Medium,0.51375,High Transactional,0.4908,Digitally Active,Moderate Engagement,Recently Active,Developing Relationship,Growing Spender,0.11666666666666665,Unresponsive,0.5205766666666667,Moderate Cross-Sell Opportunity,0.32295833333333335,Low Risk,0.32392499999999996,Needs Nurturing,0.38897925,Priority 3,Core Active | Core Relationship Customer | Medium Value | Digitally Active | High Transactional | Growing Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Low Risk | Needs Nurturing
C000593,1,Core Active,Core Digital Customer,0.2855833333333333,Low,0.17458333333333334,Low Transactional,0.7492,Highly Digital,Moderate Engagement,Recently Active,Shallow Relationship,Stable Spender,0.3833333333333333,Responsive,0.6101233333333334,Moderate Cross-Sell Opportunity,0.5132916666666667,Moderate Risk,0.45160999999999996,Ready,0.4641145,Priority 3,Core Active | Core Digital Customer | Low Value | Highly Digital | Low Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Ready
C000594,3,Premium High-Value,Premium Digital Customer,0.8334166666666667,Very High,0.9420833333333334,Very High Transactional,0.9312,Highly Digital,Very High Engagement,Recently Active,Deep Relationship,Stable Spender,0.6191666666666668,Highly Responsive,0.64534,Moderate Cross-Sell Opportunity,0.2939583333333333,Low Risk,0.5680375,Ready,0.6550613750000001,Priority 2,Premium High-Value | Premium Digital Customer | Very High Value | Highly Digital | Very High Transactional | Stable Spender | Deep Relationship | Moderate Cross-Sell Opportunity | Low Risk | Ready
C000595,3,Premium High-Value,Premium Relationship Customer,0.7125,High,0.5725,High Transactional,0.541,Digitally Active,High Engagement,At Risk,Deep Relationship,Stable Spender,0.24999999999999994,Low Response,0.43329166666666663,Low Cross-Sell Opportunity,0.5824166666666667,High Risk,0.5209699999999999,Ready,0.4588633333333333,Priority 3,Premium High-Value | Premium Relationship Customer | High Value | Digitally Active | High Transactional | Stable Spender | Deep Relationship | Low Cross-Sell Opportunity | High Risk | Ready
C000596,3,Premium High-Value,Premium Digital Customer,0.5824999999999999,Medium,0.6833333333333332,High Transactional,0.8768,Highly Digital,High Engagement,Active,Established Relationship,Stable Spender,0.38749999999999996,Responsive,0.5272016666666667,Moderate Cross-Sell Opportunity,0.40641666666666665,Moderate Risk,0.591325,Ready,0.5302250833333333,Priority 2,Premium High-Value | Premium Digital Customer | Medium Value | Highly Digital | High Transactional | Stable Spender | Established Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Ready
C000597,1,Core Active,Core Relationship Customer,0.3134166666666667,Low,0.17125,Low Transactional,0.44079999999999997,Moderate Digital,Moderate Engagement,Recently Active,Developing Relationship,Stable Spender,0.09999999999999999,Unresponsive,0.46031,Moderate Cross-Sell Opportunity,0.4532916666666667,Moderate Risk,0.2123333333333333,Needs Nurturing,0.31285966666666665,Priority 3,Core Active | Core Relationship Customer | Low Value | Moderate Digital | Low Transactional | Stable Spender | Developing Relationship | Moderate Cross-Sell Opportunity | Moderate Risk | Needs Nurturing
C000598,1,Core Active,Core Digital Customer,0.15025,Low,0.14833333333333334,Low Transactional,0.7612000000000001,Highly Digital,High Engagement,Recently Active,Shallow Relationship,Stable Spender,0.39999999999999997,Responsive,0.5562233333333333,Moderate Cross-Sell Opportunity,0.5980833333333333,High Risk,0.31794,Needs Nurturing,0.38908116666666664,Priority 3,Core Active | Core Digital Customer | Low Value | Highly Digital | Low Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | High Risk | Needs Nurturing
C000599,1,Core Active,Core Relationship Customer,0.35541666666666666,Medium,0.46708333333333335,Moderate Transactional,0.3706,Moderate Digital,High Engagement,Active,Shallow Relationship,Stable Spender,0.175,Low Response,0.5198866666666667,Moderate Cross-Sell Opportunity,0.6084583333333334,High Risk,0.57685,Ready,0.42764516666666663,Priority 3,Core Active | Core Relationship Customer | Medium Value | Moderate Digital | Moderate Transactional | Stable Spender | Shallow Relationship | Moderate Cross-Sell Opportunity | High Risk | Ready
